publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Football : une saison pour les U14 : planification et séances	978-28-5180-812-7								http://univ.scholarvox.com/book/88854655	Cattenoy	88854655		fulltext		Amphora	monograph	2011	2011						P
Gymnastique et bien-être de la femme enceinte : avant et après bébé : garder la condition physique pendant la grossesse, se préparer à l'accouchement, retrouver la forme après la naissance...	978-28-5180-630-7								http://univ.scholarvox.com/book/10125127	Marchalot	10125127		fulltext		Amphora sports	monograph	2004	2004						P
Karaté : performance [et] compétition	978-28-5180-825-7								http://univ.scholarvox.com/book/88854636	Malguy	88854636		fulltext		Amphora	monograph	2012	2012						P
Le grand livre des techniques de jiu-jitsu brésilien	978-28-5180-882-0								http://univ.scholarvox.com/book/88854651	Pilat	88854651		fulltext		Amphora	monograph	2013	2013						P
Les fondamentaux du Mixed Martial Arts : de l'initiation au perfectionnement	978-28-5180-822-6								http://univ.scholarvox.com/book/88854629	Baron	88854629		fulltext		Amphora	monograph	2012	2012						P
L'essentiel du tennis de table (ping-pong) : du loisir à la compétition	978-28-5180-850-9								http://univ.scholarvox.com/book/88854695	Corbion	88854695		fulltext		Amphora	monograph	2010	2010						P
Marche en eau de mer : de la balade à la marche sportive : du bien-être à l'entraînement physique : fiches exercices et séances pour tous	978-28-5180-889-9								http://univ.scholarvox.com/book/88854659	Delmas	88854659		fulltext		Amphora	monograph	2014	2014						P
Mémo golf : conseils et astuces de pro : bases techniques pour tous : 60 fiches techniques	978-28-5180-838-7								http://univ.scholarvox.com/book/88854745	Guillard	88854745		fulltext		Amphora	monograph	2012	2012						P
Musculation et renforcement musculaire du sportif	978-28-5180-674-1								http://univ.scholarvox.com/book/88854662	Dyon	88854662		fulltext		Amphora	monograph	2005	2005						P
Natation : de l'apprentissage aux Jeux Olympiques : technique, entraînement, mental	978-28-5180-754-0								http://univ.scholarvox.com/book/88854733	Pedroletti	88854733		fulltext		Amphora	monograph	2009	2009						P
Programmes de cardio-training : santé, forme, esthétique, performance, plus de 50 programmes personnalisés : préparation physique, plus de 200 séances adaptées aux différents sports : choisir ses appareils, comprendre et varier ses entraînements	978-28-5180-783-0								http://univ.scholarvox.com/book/88854658	Cascua	88854658		fulltext		Amphora	monograph	2010	2010						P
Randonnée : les chemins à suivre	978-28-5180-795-3								http://univ.scholarvox.com/book/88854747	Calmé	88854747		fulltext		Amphora	monograph	2011	2011						P
Rugby : niveaux 1 et 2 : manuel pour l'éducateur, l'entraîneur et l'enseignant : situations, exercices et jeux	978-28-5180-693-2								http://univ.scholarvox.com/book/88854752	Collinet	88854752		fulltext		Amphora sports	monograph	2006	2006						P
Rugby : niveaux 3 et 4 : manuel pour l'éducateur, l'entraîneur et l'enseignant : situations, exercices et combinaisons	978-28-5180-694-9								http://univ.scholarvox.com/book/88854754	Collinet	88854754		fulltext		Amphora sports	monograph	2006	2006						P
Sports d'endurance : repoussez vos limites : le mental de l'athlète face au point de rupture	978-28-5180-793-9								http://univ.scholarvox.com/book/88854740	Toth	88854740		fulltext		Amphora	monograph	2010	2010						P
Taekwondo pratique : du débutant à la ceinture rouge : programmes jusqu'au 1er Keup	978-28-5180-665-9								http://univ.scholarvox.com/book/88854711	Damaisin d'Arès	88854711		fulltext		Amphora	monograph	2005	2005						P
Unpaid Professionals : Commercialism and Conflict in Big-Time College Sports	978-06-9100-955-1	978-14-0082-307-9							http://univ.scholarvox.com/book/88833439	Zimbalist	88833439		fulltext		Princeton University Press	monograph	1999	2001						P
