publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Acta crystallographica. Section A, Foundations and advances		2053-2733	2014	70	1	2014			http://onlinelibrary.wiley.com/journal/10.1107/S20532733/issues		33108		fulltext		Wiley	serial								P
Acta crystallographica. Section B, Structural science	0108-7681	1600-5740	1983	39	1	2014	68	6	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-5740		413		fulltext		Wiley	serial								P
Acta crystallographica. Section C, Structural chemistry		2053-2296	2014	70	1	2014			http://onlinelibrary.wiley.com/journal/10.1107/S20532296/issues		33101		fulltext		Wiley	serial								P
Acta crystallographica. Section D, Biological crystallography.	0907-4449	1399-0047	1993	49	1	2014	71	12	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1399-0047		415		fulltext		Wiley	serial								P
Acta crystallographica. Section F, Structural biology communications		2053-230X	2014	70	1	2014			http://onlinelibrary.wiley.com/journal/10.1107/S2053230X		27614		fulltext		Wiley	serial								P
Acta hydrochimica et hydrobiologica	0323-4320	1521-401X	1973	26		2006	34		http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1863-0669/issues		9633		fulltext		Wiley	serial								P
Acta medica Scandinavica	0001-6101		1919	52	1	1988	224	6	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2796/issues		15183		fulltext		Wiley	serial								P
Acta ophthalmologica	0001-639X		1923	1		1994	72	6	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0420		15184		fulltext		Wiley	serial								P
Acta ophthalmologica Scandinavica	1395-3907	1600-0420	1995	73	1	1995	85	8	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0420		9634		fulltext		Wiley	serial								P
Acta pathologica japonica	0001-6632		1951			1993			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1440-1827/issues		PIN		fulltext		Wiley	serial								P
Acta pharmacologica et toxicologica	0001-6683		1945	1	1	1986	59	5	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1742-7843/issues		15193		fulltext		Wiley	serial								P
Addiction	0965-2140	1360-0443	1993	88	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1360-0443		424		fulltext		Wiley	serial								P
Addiction Biology	1355-6215	1369-1600	1996	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1369-1600		425		fulltext		Wiley	serial								P
Adultspan Journal	1524-6817	2161-0029	1999	1		2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2161-0029		1180		fulltext		Wiley	serial								P
Advanced Energy Materials	1614-6832	1614-6840	2011	1		2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1614-6840		4680		fulltext		Wiley	serial								P
Advanced Engineering Materials	1438-1656	1527-2648	1999	1		2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1527-2648		7186		fulltext		Wiley	serial								P
Advanced Functional Materials	1616-301X	1616-3028	2001	11	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1616-3028		426		fulltext		Wiley	serial								P
Advanced Healthcare Materials	2192-2640	2192-2659	2012	1		2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2192-2659/issues		4681		fulltext		Wiley	serial								P
Advanced Materials	0935-9648	1521-4095	1989	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-4095		753		fulltext		Wiley	serial								P
Advanced Materials for Optics and Electronics	1057-9257	1099-0712	1992	1	1	2000	10	6	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-0712		9636		fulltext		Wiley	serial								P
Advanced Synthesis & Catalysis	1615-4150	1615-4169	2001	343	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1615-4169/issues		7187		fulltext		Wiley	serial								P
Advances in Ethology	0931-4202		1953	28	S6	1987	76	S28	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0310b/issues		15195		fulltext		Wiley	serial								P
Advances in Polymer Technology	0730-6679	1098-2329	1981	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2329		234		fulltext		Wiley	serial								P
Africa Research Bulletin: Economic, Financial and Technical Series	0001-9852		1997			2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-6346/issues		ARBE		fulltext		Wiley	serial								P
Africa Research Bulletin: Political, Social and Cultural Series	0001-9844	1467-825X	1997	34	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-825X		1182		fulltext		Wiley	serial								P
African Development Review	1017-6772	1467-8268	1989	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8268		1183		fulltext		Wiley	serial								P
African Journal of Ecology	0141-6707	1365-2028	1963	1	1	1978			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2028		427		fulltext		Wiley	serial								P
Aggressive Behavior	0096-140X	1098-2337	1974	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2337		235		fulltext		Wiley	serial								P
Agribusiness	0742-4477	1520-6297	1985	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6297		1184		fulltext		Wiley	serial								P
Agricultural Economics	0169-5150	1574-0862	2000	22		2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1574-0862		1185		fulltext		Wiley	serial								P
Agricultural and Forest Entomology	1461-9555	1461-9563	1999	1		2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1461-9563		804		fulltext		Wiley	serial								P
Alcoholism & Drug Abuse Weekly	1042-1394	1556-7591	2005	17		2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1556-7591		1186		fulltext		Wiley	serial								P
Alcoholism: Clinical and Experimental Research	0145-6008	1530-0277	1977	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1530-0277		428		fulltext		Wiley	serial								P
Alimentary Pharmacology & Therapeutics Symposium Series	1746-6334	1746-6342	2005	1		2007	3		http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1746-6342		15197		fulltext		Wiley	serial								P
Alimentary pharmacology & therapeutics	0269-2813	1365-2036	1987	1	1	1995			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2036		429		fulltext		Wiley	serial								P
Allergy (Copenhagen)	0105-4538	1398-9995	1978	1	1	1996			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1398-9995		430		fulltext		Wiley	serial								P
Alternatives to the High Cost of Litigation	1549-4373	1549-4381	1983	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1549-4381		1187		fulltext		Wiley	serial								P
Ambulatory Child Health	1355-5626	1467-0658	2000	6		2001	7		http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-0658		15199		fulltext		Wiley	serial								P
American Bar Foundation research journal	0361-9486	2328-0212	1976			1987			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1747-4469/issues		LSI		fulltext		Wiley	serial								P
American Business Law Journal	0002-7766	1744-1714	1963	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1744-1714		1189		fulltext		Wiley	serial								P
American Documentation	0096-946X	1936-6108	1950	1	1	1969	20	4	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2330-1643/issues		15200		fulltext		Wiley	serial								P
American Ethnologist	0094-0496	1548-1425	1974	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1548-1425		1190		fulltext		Wiley	serial								P
American Journal of Economics and Sociology	0002-9246	1536-7150	1941	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1536-7150/issues		1191		fulltext		Wiley	serial								P
American Journal of Human Biology	1042-0533	1520-6300	1989	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6300		237		fulltext		Wiley	serial								P
American Journal of Industrial Medicine	0271-3586	1097-0274	1980	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0274		238		fulltext		Wiley	serial								P
American Journal of Medical Genetics	0148-7299	1096-8628	1977	1	1	2002	115	6	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-8628		9637		fulltext		Wiley	serial								P
American Journal of Medical Genetics Part A	1552-4825	1552-4833	2003	116A		2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1552-4833		9638		fulltext		Wiley	serial								P
American Journal of Medical Genetics Part B: Neuropsychiatric Genetics	1552-4841	1552-485X	2003	116B		2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1552-485X		9639		fulltext		Wiley	serial								P
American Journal of Medical Genetics Part C: Seminars in Medical Genetics	1552-4868	1552-4876	2003	116C		2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1552-4876		239		fulltext		Wiley	serial								P
American Journal of Physical Anthropology	0002-9483	1096-8644	1918	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-8644		240		fulltext		Wiley	serial								P
American Journal of Political Science	0092-5853	1540-5907	2003	47		2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1540-5907		1193		fulltext		Wiley	serial								P
American Journal of Primatology	0275-2565	1098-2345	1981	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2345		241		fulltext		Wiley	serial								P
American Journal of Reproductive Immunology	0271-7352	2374-8184	1980	1	1	1984	6	4	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0897/issues		15203		fulltext		Wiley	serial								P
American Journal of Reproductive Immunology	1046-7408	1600-0897	1989	19	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0897		844		fulltext		Wiley	serial								P
American Journal of Reproductive Immunology and Microbiology	8755-8920	2374-8192	1985	7	1	1988	18	4	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0897/issues		15204		fulltext		Wiley	serial								P
American journal of anatomy	0002-9106	1553-0795	1901	1	1	1991	192	4	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0177/issues		15202		fulltext		Wiley	serial								P
American journal of hematology	0361-8609	1096-8652	1976	1	1	1997			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-8652		236		fulltext		Wiley	serial								P
Analyses of Social Issues and Public Policy	1529-7489	1530-2415	2001	1		2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1530-2415		1194		fulltext		Wiley	serial								P
Analytic Philosophy	2153-9596	2153-960X	2011	52	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2153-960X		1195		fulltext		Wiley	serial								P
Anatomia, Histologia, Embryologia	0340-2096	1439-0264	1972	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0264		432		fulltext		Wiley	serial								P
Anatomical Sciences Education	1935-9772	1935-9780	2008	1		2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1935-9780		7189		fulltext		Wiley	serial								P
Andrologia	0303-4569	1439-0272	1969	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1439-0272/issues		433		fulltext		Wiley	serial								P
Angewandte Chemie	0044-8249	1521-3757	1949	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-3757/issues		755		fulltext		Wiley	serial								P
Angewandte Chemie International Edition	1433-7851	1521-3773	1998	37	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-3773/issues		756		fulltext		Wiley	serial								P
Angewandte Chemie International Edition in English	0570-0833		1962	1	1	1997	36	24	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-3773/issues		22426		fulltext		Wiley	serial								P
Animal Blood Groups and Biochemical Genetics	0003-3480		1970	1	1	1985	16	4	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2052a/issues		15205		fulltext		Wiley	serial								P
Animal Conservation	1367-9430	1469-1795	1998	1		2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1469-1795		757		fulltext		Wiley	serial								P
Animal Genetics	0268-9146	1365-2052	1986	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2052		434		fulltext		Wiley	serial								P
Animal Science Journal	1344-3941	1740-0929	2002	73		2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1740-0929		901		fulltext		Wiley	serial								P
Annalen der Pharmacie	0365-5490		1832	1	1	1839	32	3	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-0690/issues		15206		fulltext		Wiley	serial								P
Annalen der Physik	0003-3804	1521-3889	1799	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-3889		758		fulltext		Wiley	serial								P
Annali di Chimica	0003-4592	1612-8877	2004	94		2007	97		http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1612-8877		15207		fulltext		Wiley	serial								P
Annals of Anthropological Practice	2153-957X	2153-9588	2011	35		2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)2153-9588		1196		fulltext		Wiley	serial								P
Annals of Applied Biology	0003-4746	1744-7348	1914	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1744-7348/issues		435		fulltext		Wiley	serial								P
Annals of Neurology	0364-5134	1531-8249	1977	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1531-8249		805		fulltext		Wiley	serial								P
Annals of Noninvasive Electrocardiology	1082-720X	1542-474X	1996	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1542-474X		437		fulltext		Wiley	serial								P
Annals of The Lyceum of Natural History of New York	0890-6564	2374-8559	1824	1	1	1876	11	1	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1749-6632/issues		15209		fulltext		Wiley	serial								P
Annals of collective economy	0770-8491		1925	1	1	1963	34	4	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8292/issues		APCE		fulltext		Wiley	serial								P
Annals of eugenics	2050-1420	2050-1439	1925	1	1	1953	18	1	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1469-1809		15208		fulltext		Wiley	serial								P
Annals of human genetics	0003-4800	1469-1809	1954	19	1	2012			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1469-1809		436		fulltext		Wiley	serial								P
Annals of public and co-operative economy	0770-8548	1467-8292	1964	1	1	1988	54	4	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8292		1197		fulltext		Wiley	serial								P
Annals of the College of Surgeons of Hong Kong	1028-4001	1442-2034	1999	3		2004	8		http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1442-2034		9641		fulltext		Wiley	serial								P
Annals of the New York Academy of Sciences	0077-8923	1749-6632	1879	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1749-6632		438		fulltext		Wiley	serial								P
Annual Bulletin of Historical Literature	0066-3832	1467-8314	1913	1	1	2012	96	1	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8314		1198		fulltext		Wiley	serial								P
Annual Review of Information Science and Technology	0066-4200	1550-8382	2002	36		2011	45		http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1550-8382		902		fulltext		Wiley	serial								P
Anthropology & Education Quarterly	0161-7761	1548-1492	1977	8	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1548-1492		1199		fulltext		Wiley	serial								P
Anthropology Today	0268-540X	1467-8322	2000	16		2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8322		1203		fulltext		Wiley	serial								P
Anthropology and Humanism	1559-9167	1548-1409	1993	18	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1548-1409		1200		fulltext		Wiley	serial								P
Anthropology and Humanism Quarterly	0193-5615	1937-4402	1976	1	1	1992	17		http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1548-1409/issues		15210		fulltext		Wiley	serial								P
Anthropology of Consciousness	1053-4202	1556-3537	1990	1		2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1556-3537		1201		fulltext		Wiley	serial								P
Anthropology of Work Review	0883-024X	1548-1417	1983	1	2	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1548-1417		1202		fulltext		Wiley	serial								P
Anthropology of work newsletter	2331-8902	2331-8929	1980			1982			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1548-1417/issues		AWR		fulltext		Wiley	serial								P
Antipode	0066-4812	1467-8330	1969	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8330		1204		fulltext		Wiley	serial								P
Anxiety	1070-9797	1522-7154	1994	2		1996	2		http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1522-7154		15212		fulltext		Wiley	serial								P
Appalachian financial review			1969			1971			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1540-6288		FIRE		fulltext		Wiley	serial								P
Applied Cognitive Psychology	0888-4080	1099-0720	1987	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-0720		1205		fulltext		Wiley	serial								P
Applied Geographic Studies	1083-3404		1997	2	1	1999	3	1	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6319/issues		24721		fulltext		Wiley	serial								P
Applied Numerical Analysis & Computational Mathematics	1611-8170	1611-8189	2004	1		2005	2		http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1611-8189		15214		fulltext		Wiley	serial								P
Applied Organometallic Chemistry	0268-2605	1099-0739	1987	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-0739/issues		242		fulltext		Wiley	serial								P
Applied Psychology	0269-994X	1464-0597	1987	1	1	2014			http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1464-0597		1206		fulltext		Wiley	serial								P
