publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
The Emily Dickinson Journal	1059-6879	1096-858X	1992	1	1				https://muse.jhu.edu/journal/56		56		fulltext		Johns Hopkins University Press	serial								P
The F. Scott Fitzgerald Review	1543-3951	1755-6333	2013	11	1				https://muse.jhu.edu/journal/620		620		fulltext		Penn State University Press	serial								P
The Hemingway Review	0276-3362	1548-4815	2000	20	1				https://muse.jhu.edu/journal/275		275		fulltext		University of Idaho Department of English	serial								P
The Journal of Modern Periodical Studies	1947-6574	2152-9272	2010	1	1				https://muse.jhu.edu/journal/473		473		fulltext		Penn State University Press	serial								P
The Mark Twain Annual	1553-0981	1756-2597	2013	11	1				https://muse.jhu.edu/journal/603		603		fulltext		Penn State University Press	serial								P
The Scriblerian and the Kit-Cats	0190-731X	2165-0624	2002	34	1				https://muse.jhu.edu/journal/567		567		fulltext		The Scriblerian and the Kit-Cats	serial								P
The Southern Quarterly	0038-4496	2377-2050	2014	52	1				https://muse.jhu.edu/journal/666		666		fulltext		College of Arts and Letters, University of Southern Mississippi	serial								P
Tolkien Studies	1547-3155	1547-3163	2004	1	1				https://muse.jhu.edu/journal/299		299		fulltext		West Virginia University Press	serial								P
Utopian Studies	1045-991X	2154-9648	2010	21	1				https://muse.jhu.edu/journal/507		507		fulltext		Penn State University Press	serial								P
Victorian Review	0848-1512	1923-3280	1990	16	1				https://muse.jhu.edu/journal/508		508		fulltext		Johns Hopkins University Press	serial								P
Wallace Stevens Journal	0148-7132	2160-0570	2011	35	1				https://muse.jhu.edu/journal/528		528		fulltext		Johns Hopkins University Press	serial								P
William Carlos Williams Review	0196-6286	1935-0244	2006	26	1				https://muse.jhu.edu/journal/365		365		fulltext		Penn State University Press	serial								P
Women in French Studies	1077-825X	2166-5486	1993	1	1				https://muse.jhu.edu/journal/591		591		fulltext		Women in French Association	serial								P
Women in German Yearbook: Feminist Studies in German Literature & Culture	1058-7446	1940-512X	1985	1	1				https://muse.jhu.edu/journal/403		403		fulltext		University of Nebraska Press	serial								P
