publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Genome Biology and Evolution		1759-6653	2009	1	1				https://academic.oup.com/gbe		https://academic.oup.com/gbe		fulltext			serial								F
GigaScience		2047-217X	2012	1	1				https://academic.oup.com/gigascience		https://academic.oup.com/gigascience		fulltext	New for 2017. Open Access		serial								F
International Journal of Low-Carbon Technologies	1748-1317		2006	1	1				https://academic.oup.com/ijlct		https://academic.oup.com/ijlct		fulltext			serial								F
JNCI Cancer Spectrum		1475-4029							https://academic.oup.com/jncics		https://academic.oup.com/jncics		fulltext	New for 2017- content not yet available. Open Access		serial								F
Journal of Cybersecurity	2057-2085	2057-2093	2015	1	1				https://academic.oup.com/cybersecurity		https://academic.oup.com/cybersecurity		fulltext	Open Access		serial								F
Journal of Hip Preservation Surgery		2054-8397	2014	1	1				https://academic.oup.com/jhps		https://academic.oup.com/jhps		fulltext			serial								F
Journal of Insect Science		1536-2442	2001	1	1				https://academic.oup.com/jinsectscience		https://academic.oup.com/jinsectscience		fulltext	transfer in (2015): Entomological Society of America (BioOne). Open Access		serial								F
Journal of Integrable Systems		2058-5985	2015	1	1				https://academic.oup.com/integrablesystems		https://academic.oup.com/integrablesystems		fulltext	Open Access		serial								F
Journal of Integrated Pest Management		2155-7470	2010	1	1				https://academic.oup.com/jipm		https://academic.oup.com/jipm		fulltext	Fully Open Access. transfer in (2015): Entomological Society of America		serial								F
Journal of Law and the Biosciences		2053-9711	2014	1	2				https://academic.oup.com/jlb		https://academic.oup.com/jlb		fulltext			serial								F
Journal of Legal Analysis	2161-7201	1946-5319	2009	1	1				https://academic.oup.com/jla		https://academic.oup.com/jla		fulltext			serial								F
Journal of Radiation Research	0449-3060	1349-9157	1960	1	1				https://academic.oup.com/jrr		https://academic.oup.com/jrr		fulltext			serial								F
Journal of Surgical Case Reports		2042-8812	2010	2010	1				https://academic.oup.com/jscr		https://academic.oup.com/jscr		fulltext			serial								F
Journal of Urban Ecology		2058-5543	2015	1	1				https://academic.oup.com/jue		https://academic.oup.com/jue		fulltext	Open Access		serial								F
NDT Plus	1753-0784	1753-0792	2008	1	1	2011	4	6	https://academic.oup.com/ckj		https://academic.oup.com/ckj		fulltext	now: Clinical kidney journal [ISSN 2048-8505]		serial								F
Neuroscience of Consciousness		2057-2107	2015	1	1				https://academic.oup.com/nc		https://academic.oup.com/nc		fulltext	Open Access		serial								F
Nucleic Acids Research	0305-1048	1362-4962	1974	1	1				https://academic.oup.com/nar		https://academic.oup.com/nar		fulltext			serial								F
Nucleic Acids Symposium Series	0261-3166	1746-8272	1999	42	1	2009	53	1	https://academic.oup.com/nass		https://academic.oup.com/nass		fulltext	Open Access. Ceased: 2009		serial								F
Open Forum Infectious Diseases		2328-8957	2014	1	1				https://academic.oup.com/ofid		https://academic.oup.com/ofid		fulltext	Fully Open Access. New to Oxford Journals in 2014		serial								F
Oxford Medical Case Reports		2053-8855	2014	1	1				https://academic.oup.com/omcr		https://academic.oup.com/omcr		fulltext			serial								F
Progress of Theoretical Physics	0033-068X	1347-4081	1946	1	1	2012	128	6	https://academic.oup.com/ptp		https://academic.oup.com/ptp		fulltext	now:Progress of Theoretical and Experimental Physics		serial								F
Progress of Theoretical Physics Supplements	0375-9687		1955	1		2012	197		https://academic.oup.com/ptps/		https://academic.oup.com/ptps/		fulltext	Ceased: 2012		serial								F
Progress of Theoretical and Experimental Physics		2050-3911	2012	2012	1				https://academic.oup.com/ptep		https://academic.oup.com/ptep		fulltext			serial								F
Regenerative Biomaterials	2056-3418	2056-3426	2014	1	1				https://academic.oup.com/rb		https://academic.oup.com/rb		fulltext	Fully Open Access. New for 2014		serial								F
Rheumatology Advances in Practice		2514-1775	2017	1	1				https://academic.oup.com/rheumap		https://academic.oup.com/rheumap		fulltext	New for 2017. Open Access		serial								F
Social Cognitive and Affective Neuroscience	1749-5016	1749-5024	2006	1	1				https://academic.oup.com/scan		https://academic.oup.com/scan		fulltext	Open Access from 2017		serial								F
Synthetic Biology		2397-7000	2016	1	1				https://academic.oup.com/synbio		https://academic.oup.com/synbio		fulltext	Open Access		serial								F
The International Journal of Neuropsychopharmacology	1461-1457	1469-5111	1998	1	1				https://academic.oup.com/ijnp		https://academic.oup.com/ijnp		fulltext	Fully Open Access. Transfer in (2015): Cambridge University Press		serial								F
Transactions of the London Mathematical Society		2052-4986	2014	1	1	2016	3	1	https://academic.oup.com/tlms		https://academic.oup.com/tlms		fulltext	Open Access. Transfer out (2017): Wiley		serial								F
Translational Animal Science		2573-2102	2017	1	1				https://academic.oup.com/tas		https://academic.oup.com/tas		fulltext	Transfer in (2018): American Society of Animal Science. Open Access		serial								F
Virus Evolution		2057-1577	2015	1	1				https://academic.oup.com/ve		https://academic.oup.com/ve		fulltext	Open Access		serial								F
