publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Acta Biotheoretica	0001-5342	1572-8358	1935	1					https://link.springer.com/journal/10441		10441		fulltext			serial								P
Acta Diabetologica Latina	0001-5563	2385-2631	1964	1	1	1991	28	1	https://link.springer.com/journal/592		592		fulltext	Now: Acta Diabetologica		serial								P
Acta Endoscopica	0240-642X	1958-5454	1971	1					https://link.springer.com/journal/10190		10190		fulltext			serial								P
Acta Geodeatica et Geophysica Hungarica	1217-8977	1587-1037	1999	34	1-2	2012	47	4	https://link.springer.com/journal/40328		40328		fulltext	now: Acta Geodaetica et Geophysica		serial								P
Acta Geotechnica	1861-1125	1861-1133	2006	1					https://link.springer.com/journal/11440		11440		fulltext			serial								P
Acta Informatica	0001-5903	1432-0525	1972	1					https://link.springer.com/journal/236		236		fulltext			serial								P
Acta Juridica Hungarica	1216-2574	1588-2616	2000	40		2001	42		https://link.springer.com/journal/10467		10467		fulltext			serial								P
Acta Linguistica Hungarica	1216-8076	1588-2624	1998	45		2001	48		https://link.springer.com/journal/10445		10445		fulltext			serial								P
Acta Mathematica	0001-5962	1871-2509	1882	1		2016	217	1	https://link.springer.com/journal/11511		11511		fulltext	transfer out (2017): International Press		serial								P
Acta Mathematica Hungarica	0236-5294	1588-2632	1983	41	1-2				https://link.springer.com/journal/10474		10474		fulltext	Previously: Acta Mathematica Academiae Scientiarum Hungaricae (1950-1982)		serial								P
Acta Mathematica Sinica	1439-8516	1439-7617	1985	1					https://link.springer.com/journal/10114		10114		fulltext			serial								P
Acta Mathematica Vietnamica		2315-4144	2013	38					https://link.springer.com/journal/40306		40306		fulltext	Take-over in 2013		serial								P
Acta Mathematicae Applicatae Sinica (English Series)	0168-9673	1618-3932	1984	1					https://link.springer.com/journal/10255		10255		fulltext			serial								P
Acta Mechanica	0001-5970	1619-6937	1965	1					https://link.springer.com/journal/707		707		fulltext			serial								P
Acta Mechanica Sinica	0567-7718	1614-3116	1985	1					https://link.springer.com/journal/10409		10409		fulltext			serial								P
Acta Metallurgica Sinica (English Letters)	1006-7191	2194-1289	2013	26					https://link.springer.com/journal/40195		40195		fulltext	Take-over in 2013		serial								P
Acta Neurochirurgica	0001-6268	0942-0940	1950	1					https://link.springer.com/journal/701		701		fulltext			serial								P
Acta Neurologica Belgica	0300-9009	2240-2993	2012	112					https://link.springer.com/journal/13760		13760		fulltext			serial								P
Acta Neuropathologica	0001-6322	1432-0533	1961	1					https://link.springer.com/journal/401		401		fulltext			serial								P
Acta Oceanologica Sinica	0253-505X	1869-1099	2010	29					https://link.springer.com/journal/13131		13131		fulltext			serial								P
Acta Parasitologica	1230-2821	1896-1851	2006	51		2014	59	4	https://link.springer.com/journal/11686		11686		fulltext	transfer out (2015): Walter De Gruyter		serial								P
Acta Physica Academiae Scientiarum Hungaricae		0001-6705	1952	1		1982	53		https://link.springer.com/journal/12658		12658		fulltext			serial								P
Acta Physica Hungarica		0231-4428	1983	54		1994	75		https://link.springer.com/journal/12242		12242		fulltext			serial								P
Acta Physica Hungarica B) Quantum Electronics	1589-9535	1786-3767	2004	20		2006	26		https://link.springer.com/journal/12657		12657		fulltext	Ceased (2006)		serial								P
Acta Physica Hungarica Series A, Heavy Ion Physics	1219-7580	1588-2675	1995	1		2006	27		https://link.springer.com/journal/12656		12656		fulltext	Ceased (2006).		serial								P
Acta Physiologiae Plantarum	0137-5881	1861-1664	1997	19					https://link.springer.com/journal/11738		11738		fulltext			serial								P
Acta Politica	0001-6810	1741-1416	2003	38	1				https://link.springer.com/journal/41269		41269		fulltext	transfer in (2016): Palgrave		serial								P
Acta ethologica	0873-9749	1437-9546	1999	2					https://link.springer.com/journal/10211		10211		fulltext			serial								P
Activitas Nervosa Superior	2510-2788	1802-9698	2008	50	1-2				https://link.springer.com/journal/41470		41470		fulltext			serial								P
Adaptive Human Behavior and Physiology		2198-7335	2014						https://link.springer.com/journal/40750		40750		fulltext			serial								P
Adhesion Adhesives and Sealants	2192-2624	2195-6545	2009	6					https://link.springer.com/journal/35784		35784		fulltext			serial								P
Administration in Mental Health	0090-1180		1973	1	1	1987	15	4	https://link.springer.com/journal/10488		10488		fulltext	now:Administration and Policy in Mental Health and Mental Health Services Research		serial								P
Adolescent Research Review	2363-8346	2363-8354	2016						https://link.springer.com/journal/40894		40894		fulltext	New (2016). ISSN and EISSN not in the issn portal.		serial								P
Adsorption	0929-5607	1572-8757	1995	1					https://link.springer.com/journal/10450		10450		fulltext			serial								P
Advanced Performance Materials	0929-1881	1572-8765	1994	1		1999	6		https://link.springer.com/journal/10491		10491		fulltext			serial								P
Advances in Applied Clifford Algebras	0188-7009	1661-4909	1997	7					https://link.springer.com/journal/6		6		fulltext			serial								P
Advances in Atmospheric Sciences	0256-1530	1861-9533	1984	1					https://link.springer.com/journal/376		376		fulltext			serial								P
Advances in Computational Mathematics	1019-7168	1572-9044	1993	1					https://link.springer.com/journal/10444		10444		fulltext			serial								P
Advances in Contraception	0267-4874	1573-7195	1985	1		1999	15		https://link.springer.com/journal/10451		10451		fulltext			serial								P
Advances in Data Analysis and Classification	1862-5347	1862-5355	2007	1					https://link.springer.com/journal/11634		11634		fulltext			serial								P
Advances in Gerontology	2079-0570	2079-0589	2011	1					https://link.springer.com/journal/13329		13329		fulltext			serial								P
Advances in Health Sciences Education	1382-4996	1573-1677	1996	1					https://link.springer.com/journal/10459		10459		fulltext			serial								P
Advances in Manufacturing		2195-3597	2013	1					https://link.springer.com/journal/40436		40436		fulltext	New Start in 2013		serial								P
Advances in Therapy	0741-238X	1865-8652	2000	17					https://link.springer.com/journal/12325		12325		fulltext			serial								P
Aegean Review of the Law of the Sea and Maritime Law	1864-9610	1864-9629	2010	1		2013	2		https://link.springer.com/journal/12180		12180		fulltext	Ceases publication after completion of Volume 2 (2013)		serial								P
Aequationes Mathematicae	0001-9054	1420-8903	1968	1					https://link.springer.com/journal/10		10		fulltext			serial								P
Aerobiologia	0393-5965	1573-3025	1985	1					https://link.springer.com/journal/10453		10453		fulltext			serial								P
Aesthetic Plastic Surgery	0364-216X	1432-5241	1976	1					https://link.springer.com/journal/266		266		fulltext			serial								P
African Archaeological Review	0263-0338	1572-9842	1983	1					https://link.springer.com/journal/10437		10437		fulltext			serial								P
African Journal of Urology	1110-5704	2090-2379	2008	14		2011	17		https://link.springer.com/journal/12301		12301		fulltext			serial								P
Afrika Matematica	1012-9405	2190-7668	2011	22					https://link.springer.com/journal/13370		13370		fulltext			serial								P
Ageing International	0163-5158	1936-606X	1986	13					https://link.springer.com/journal/12126		12126		fulltext			serial								P
Aggiornamenti CIO		1970-6847	2011	17		2013	19		https://link.springer.com/journal/10351		10351		fulltext	No longer published / distributed by Springer. New publisher: Club Italiano Osteosintesi.		serial								P
Aging Clinical and Experimental Research	1594-0667	1720-8319	1989	1					https://link.springer.com/journal/40520		40520		fulltext	Take-over in 2013. Available in electronic format only.		serial								P
Agricultural Research	2249-720X	2249-7218	2012	1					https://link.springer.com/journal/40003		40003		fulltext			serial								P
Agriculture and Human Values	0889-048X	1572-8366	1984	1					https://link.springer.com/journal/10460		10460		fulltext			serial								P
Agroforestry Systems	0167-4366	1572-9680	1982	1					https://link.springer.com/journal/10457		10457		fulltext			serial								P
Agronomy for Sustainable Development	1774-0746	1773-0155	2007	27					https://link.springer.com/journal/13593		13593		fulltext			serial								P
Air Quality, Atmosphere & Health	1873-9318	1873-9326	2008	1					https://link.springer.com/journal/11869		11869		fulltext			serial								P
Akupunktur & Aurikulomedizin	2192-9319		2013	39	3				https://link.springer.com/2192-9319		2192-9319		fulltext			serial								P
Algebra Colloquium	1005-3867	0219-1733	2000	7		2003	10		https://link.springer.com/journal/10011		10011		fulltext			serial								P
Algebra Universalis	0002-5240	1420-8911	1971	1					https://link.springer.com/journal/12		12		fulltext			serial								P
Algebra and Logic	0002-5232	1573-8302	1968	7					https://link.springer.com/journal/10469		10469		fulltext			serial								P
Algebras and Representation Theory	1386-923X	1572-9079	1998	1					https://link.springer.com/journal/10468		10468		fulltext			serial								P
Algorithmica	0178-4617	1432-0541	1986	1					https://link.springer.com/journal/453		453		fulltext			serial								P
Allergo Journal	0941-8849	2195-6405	2012	21		2013	22		https://link.springer.com/journal/15007		15007		fulltext			serial								P
Allergo Journal International		2197-0378	2014	23					https://link.springer.com/journal/40629		40629		fulltext	New Start in 2014. English Language translation of Allergo Journal. Starts with Volume 23 (parallel to German language Allergo Journal). Available in electronic format only. Open Access.		serial								F
Allgemeines statistisches Archiv	0002-6018	1614-0176	2004	88		2006	90		https://link.springer.com/journal/10182		10182		fulltext	now: AStA Advances in Statistical Analysis		serial								P
American Journal of Cancer	1175-6357	2230-6064	2002	1	1	2006	5	6	https://link.springer.com/journal/40280		40280		fulltext	Ceased (2006)		serial								P
American Journal of Cardiovascular Drugs	1175-3277	1179-187X	2001	1					https://link.springer.com/journal/40256		40256		fulltext	Take-over in 2013		serial								P
American Journal of Clinical Dermatology	1175-0561	1179-1888	2000	1					https://link.springer.com/journal/40257		40257		fulltext	Take-over in 2013		serial								P
American Journal of Community Psychology	0091-0562	1573-2770	1973	1	1	2015	56	3-4	https://link.springer.com/journal/10464		10464		fulltext	transfer out (2016): Wiley		serial								P
American Journal of Criminal Justice	1066-2316	1936-1351	1975	1	1				https://link.springer.com/journal/12103		12103		fulltext			serial								P
American Journal of Cultural Sociology	2049-7113	2049-7121	2013	1	1				https://link.springer.com/journal/41290		41290		fulltext	transfer in (2016): Palgrave		serial								P
American Journal of Dance Therapy	0146-3721	1573-3262	1977	1					https://link.springer.com/journal/10465		10465		fulltext			serial								P
American Journal of Drug Delivery	1175-9038		2003	1	1	2006	4	4	https://link.springer.com/journal/40281		40281		fulltext	Ceased (2006)		serial								P
American Journal of Pharmacogenomics	1175-2203	2230-6021	2001	1	1	2005	5	6	https://link.springer.com/journal/40270		40270		fulltext	Merged with Molecular Diagnosis to form Molecular Diagnosis & Therapy		serial								P
American Journal of Psychoanalysis	0002-9548		1941	1					https://link.springer.com/journal/11231		11231		fulltext	transfer in(2016):Palgrave		serial								P
Amino Acids	0939-4451	1438-2199	1991	1					https://link.springer.com/journal/726		726		fulltext			serial								P
Analog Integrated Circuits and Signal Processing	0925-1030	1573-1979	1991	1					https://link.springer.com/journal/10470		10470		fulltext			serial								P
Analysis Mathematica	0133-3852	1588-273X	1975	1					https://link.springer.com/journal/10476		10476		fulltext			serial								P
Analysis and Mathematical Physics	1664-2368	1664-235X	2011	1					https://link.springer.com/journal/13324		13324		fulltext			serial								P
Anatomical Science International	1447-6959	1447-073X	2002	77					https://link.springer.com/journal/12565		12565		fulltext			serial								P
Angiogenesis	0969-6970	1573-7209	1997	1					https://link.springer.com/journal/10456		10456		fulltext			serial								P
Animal Cognition	1435-9448	1435-9456	1998	1					https://link.springer.com/journal/10071		10071		fulltext			serial								P
Annalen der Philosophie und philosophischen Kritik	1866-6175		1924	4		1929	8		https://link.springer.com/journal/12375		12375		fulltext			serial								P
Annales Françaises de Médecine d'Urgence	2108-6524	2108-6591	2011	1					https://link.springer.com/journal/13341		13341		fulltext			serial								P
Annales Geophysicae	0992-7689	1432-0576	1994	12		2000	18		https://link.springer.com/journal/585		585		fulltext			serial								P
Annales Henri Poincare	1424-0637	1424-0661	2000	1					https://link.springer.com/journal/23		23		fulltext			serial								P
Annales mathématiques du Québec	2195-4755	2195-4763	2013	37					https://link.springer.com/journal/40316		40316		fulltext	Take-over in 2013. Title change: Prior to Volume 37 (2013) published as Annales des sciences mathematiques du Quebec		serial								P
Annali dell'Universita di Ferrara	0430-3202	1827-1510	1950	1					https://link.springer.com/journal/11565		11565		fulltext			serial								P
Annali di Matematica Pura ed Applicata	0373-3114	1618-1891	1858	1					https://link.springer.com/journal/10231		10231		fulltext			serial								P
Annals of Behavioral Medicine	0883-6612	1532-4796	1995	17					https://link.springer.com/journal/12160		12160		fulltext	Transfer out (2018): OUP		serial								P
Annals of Behavioral Science and Medical Education	1075-1211		2010	16	1	2015	21	1	https://link.springer.com/journal/41106		41106		fulltext	ceased. transfer in (2016): The Association for the Behavioral Sciences and Medical Education		serial								P
Annals of Biomedical Engineering	0090-6964	1573-9686	1972	1					https://link.springer.com/journal/10439		10439		fulltext			serial								P
Annals of Clinical Psychiatry	1040-1237	1547-3325	1997	9		2003	15		https://link.springer.com/journal/10442		10442		fulltext			serial								P
Annals of Combinatorics	0218-0006	0219-3094	1997	1					https://link.springer.com/journal/26		26		fulltext			serial								P
Annals of Data Science	2198-5804	2198-5812	2014	1					https://link.springer.com/journal/40745		40745		fulltext	New 2014		serial								P
Annals of Diagnostic Paediatric Pathology	1427-4426	1509-5762	1998	2		1998	2		https://link.springer.com/journal/10057		10057		fulltext			serial								P
Annals of Finance	1614-2446	1614-2454	2005	1					https://link.springer.com/journal/10436		10436		fulltext			serial								P
Annals of Forest Science	1286-4560	1297-966X	2007	64					https://link.springer.com/journal/13595		13595		fulltext			serial								P
Annals of Global Analysis and Geometry	0232-704X	1572-9060	1983	1					https://link.springer.com/journal/10455		10455		fulltext			serial								P
Annals of Mathematics and Artificial Intelligence	1012-2443	1573-7470	1990	1					https://link.springer.com/journal/10472		10472		fulltext			serial								P
Annals of Microbiology	1590-4261	1869-2044	2006	56					https://link.springer.com/journal/13213		13213		fulltext			serial								P
Annals of Nuclear Medicine	0914-7187	1864-6433	1987	1					https://link.springer.com/journal/12149		12149		fulltext			serial								P
Annals of Operations Research	0254-5330	1572-9338	1984	1					https://link.springer.com/journal/10479		10479		fulltext			serial								P
Annals of Ophthalmology	1530-4086	1558-9951	2000	32		2007	39		https://link.springer.com/journal/12009		12009		fulltext	Transfer out (2007)		serial								P
Annals of PDE		2199-2576	2015	1	1				https://link.springer.com/2199-2576		2199-2576		fulltext	New (2015).		serial								P
Annals of Software Engineering	1022-7091	1573-7489	1995	1		2002	14		https://link.springer.com/journal/10480		10480		fulltext			serial								P
Annals of Solid and Structural Mechanics	1867-6936	1867-6944	2010	1			5		https://link.springer.com/journal/12356		12356		fulltext			serial								P
Annals of Surgical Oncology	1068-9265	1534-4681	1994	1					https://link.springer.com/journal/10434		10434		fulltext			serial								P
Annals of Telecommunications	0003-4347	1958-9395	1946	1					https://link.springer.com/journal/12243		12243		fulltext			serial								P
Annals of Vascular Surgery	0890-5096		1986	1		2006	20		https://link.springer.com/journal/10016		10016		fulltext			serial								P
Annals of the Institute of Statistical Mathematics	0020-3157	1572-9052	1949	1					https://link.springer.com/journal/10463		10463		fulltext			serial								P
Annual Abstract of Statistics	0072-5730		2009	145		2010	146		https://link.springer.com/journal/41483		41483		fulltext			serial								P
Antonie van Leeuwenhoek	0003-6072	1572-9699	1934	1					https://link.springer.com/journal/10482		10482		fulltext			serial								P
Apidologie	0044-8435	1297-9678	2007	38					https://link.springer.com/journal/13592		13592		fulltext			serial								P
Apoptosis	1360-8185	1573-675X	1996	1					https://link.springer.com/journal/10495		10495		fulltext			serial								P
Applicable Algebra in Engineering, Communication and Computing	0938-1279	1432-0622	1990	1					https://link.springer.com/journal/200		200		fulltext			serial								P
Applications of Mathematics	0862-7940	1572-9109	1997	42					https://link.springer.com/journal/10492		10492		fulltext			serial								P
Applied Biochemistry and Microbiology	0003-6838	1608-3024	2000	36					https://link.springer.com/journal/10438		10438		fulltext			serial								P
Applied Bioinformatics	1175-5636	2230-603X	2004	3		2006	5		https://link.springer.com/journal/40282		40282		fulltext	Ceased (2006)		serial								P
Applied Categorical Structures	0927-2852	1572-9095	1993	1					https://link.springer.com/journal/10485		10485		fulltext			serial								P
Applied Composite Materials	0929-189X	1573-4897	1994	1					https://link.springer.com/journal/10443		10443		fulltext			serial								P
Applied Entomology and Zoology	0003-6862	1347-605X	2011	46					https://link.springer.com/journal/13355		13355		fulltext			serial								P
Applied Geomatics		1866-928X	2009	1					https://link.springer.com/journal/12518		12518		fulltext			serial								P
Applied Geophysics	1672-7975	1993-0658	2004	1					https://link.springer.com/journal/11770		11770		fulltext			serial								P
Applied Health Economics and Health Policy	1175-5652	1179-1896	2004	3					https://link.springer.com/journal/40258		40258		fulltext	Take-over in 2013		serial								P
Applied Intelligence	0924-669X	1573-7497	1991	1	1				https://link.springer.com/journal/10489		10489		fulltext			serial								P
Applied Magnetic Resonance	0937-9347	1613-7507	1990	1					https://link.springer.com/journal/723		723		fulltext			serial								P
Applied Mathematics - A Journal of Chinese Universities	1005-1031	1993-0445	1993	8					https://link.springer.com/journal/11766		11766		fulltext			serial								P
Applied Mathematics and Mechanics	0253-4827	1573-2754	1980	1					https://link.springer.com/journal/10483		10483		fulltext			serial								P
Applied Mathematics and Optimization	0095-4616	1432-0606	1974	1	1				https://link.springer.com/journal/245		245		fulltext			serial								P
Applied Physics A: Materials Science & Processing	0947-8396	1432-0630	1973	1					https://link.springer.com/journal/339		339		fulltext			serial								P
Applied Physics B: Lasers and Optics	0946-2171	1432-0649	1979	20					https://link.springer.com/journal/340		340		fulltext			serial								P
Applied Research in Quality of Life	1871-2584	1871-2576	2006	1					https://link.springer.com/journal/11482		11482		fulltext			serial								P
Applied Scientific Research, Section B	0365-7140		1950	1		1965	12		https://link.springer.com/journal/12380		12380		fulltext			serial								P
Applied Solar Energy	0003-701X	1934-9424	2007	43					https://link.springer.com/journal/11949		11949		fulltext			serial								P
Applied Spatial Analysis and Policy	1874-463X	1874-4621	2008	1					https://link.springer.com/journal/12061		12061		fulltext			serial								P
Approximation Theory and its Applications	1000-9221		1989	5	1	2002	18	4	https://link.springer.com/journal/10496		10496		fulltext	Now: Analysis in Theory and Applications		serial								P
Aquaculture International	0967-6120	1573-143X	1993	1					https://link.springer.com/journal/10499		10499		fulltext			serial								P
Aquarium Sciences and Conservation	1357-5325	1573-1448	1997	1		2001	3		https://link.springer.com/journal/10507		10507		fulltext			serial								P
Aquatic Geochemistry	1380-6165	1573-1421	1995	1					https://link.springer.com/journal/10498		10498		fulltext			serial								P
Arabian Journal for Science and Engineering	1319-8025		2011	36					https://link.springer.com/journal/13369		13369		fulltext			serial								P
Arabian Journal of Geosciences	1866-7511	1866-7538	2008	1					https://link.springer.com/journal/12517		12517		fulltext			serial								P
Archaeological and Anthropological Sciences	1866-9557	1866-9565	2009	1					https://link.springer.com/journal/12520		12520		fulltext			serial								P
Archaeologies	1555-8622	1935-3987	2005	1					https://link.springer.com/journal/11759		11759		fulltext			serial								P
Archaeology, Ethnology and Anthropology of Eurasia	1563-0110		2006	25		2007	32		https://link.springer.com/journal/11473		11473		fulltext			serial								P
Archiv der Mathematik	0003-889X	1420-8938	1948	1					https://link.springer.com/journal/13		13		fulltext			serial								P
Archiv für mikroskopische Anatomie (1911)	0176-7348		1911	31	3	1923	98	1-2	https://link.springer.com/journal/12361		12361		fulltext	Now: Development Genes and Evolution (1996-)		serial								P
Archival Science	1389-0166	1573-7500	2001	1					https://link.springer.com/journal/10502		10502		fulltext	merged:Archives and Museum Informatics		serial								P
Archive for History of Exact Sciences	0003-9519	1432-0657	1960	1					https://link.springer.com/journal/407		407		fulltext			serial								P
Archive for Mathematical Logic	0933-5846	1432-0665	1988	27	1				https://link.springer.com/journal/153		153		fulltext	Previously: Archiv für Mathematische Logik und Grundlagenforschung (1950-1987)		serial								P
Archive for Rational Mechanics and Analysis	0003-9527	1432-0673	1957	1					https://link.springer.com/journal/205		205		fulltext			serial								P
Archives and Museum Informatics	1042-1467	1573-7519	1989	3	1	1999	13		https://link.springer.com/journal/10505		10505		fulltext	now: Archival Science, previously: Archival informatics newsletter		serial								P
Archives of Computational Methods in Engineering	1134-3060	1886-1784	1994	1					https://link.springer.com/journal/11831		11831		fulltext			serial								P
Archives of Environmental Contamination and Toxicology	0090-4341	1432-0703	1973	1					https://link.springer.com/journal/244		244		fulltext			serial								P
Archives of Gynecology and Obstetrics	0932-0067	1432-0711	1987	241	1				https://link.springer.com/journal/404		404		fulltext	Previously: Archives of Gynecology (1978-1987), Archiv für Gynäkologie (1870-1978)		serial								P
Archives of Microbiology	0302-8933	1432-072X	1930	1					https://link.springer.com/journal/203		203		fulltext			serial								P
Archives of Orthopaedic and Traumatic Surgery	0344-8444		1978	91	1	1988	107	6	https://link.springer.com/journal/402		402		fulltext	Now: Archives of Orthopaedic and Trauma Surgery. Previously: Archiv für Orthopädie, Mechanotherapie und Unfallchirurgie (1903-1916), Archiv für Orthopädische und Unfall-Chirurgie (1918-1977)		serial								P
Archives of Osteoporosis	1862-3522	1862-3514	2006	1					https://link.springer.com/journal/11657		11657		fulltext			serial								P
Archives of Pharmacal Research	0253-6269	1976-3786	1978	1					https://link.springer.com/journal/12272		12272		fulltext			serial								P
Archives of Sexual Behavior	0004-0002	1573-2800	1971	1					https://link.springer.com/journal/10508		10508		fulltext			serial								P
Archives of Suicide Research	1381-1118	1543-6136	1997	3		1999	5		https://link.springer.com/journal/10510		10510		fulltext			serial								P
Archives of Virology	0304-8608	1432-8798	1975	47	1				https://link.springer.com/journal/705		705		fulltext	Previously: Archiv für die gesamte Virusforschung (1939-1974)		serial								P
Archives of Women's Mental Health	1434-1816	1435-1102	1998	1					https://link.springer.com/journal/737		737		fulltext			serial								P
Archivio di Ortopedia e Reumatologia	0390-7368	1592-7113	2009	119		2013	124		https://link.springer.com/journal/10261		10261		fulltext	No longer published / distributed by Springer. New publisher: Istituto Ortopedico G. Pini		serial								P
Archivum Immunologiae et Therapiae Experimentalis	0004-069X	1661-4917	2006	54					https://link.springer.com/journal/5		5		fulltext			serial								P
ArgoSpine News & Journal	1957-7729	1957-7737	2007	15		2012	24		https://link.springer.com/journal/12240		12240		fulltext	Ceased (2012)		serial								P
Argumentation	0920-427X	1572-8374	1987	1					https://link.springer.com/journal/10503		10503		fulltext			serial								P
Arid Ecosystems	2079-0961	2079-0988	2011	1					https://link.springer.com/journal/13330		13330		fulltext			serial								P
Arkiv för Matematik	0004-2080	1871-2487	1949	1		2016	54	2	https://link.springer.com/journal/11512		11512		fulltext	transfer out (2017): International Press		serial								P
Arnold Mathematical Journal	2199-6792	2199-6806	2015	1	1				https://link.springer.com/journal/40598		40598		fulltext	new for 2015		serial								P
Arthropod-Plant Interactions	1872-8855	1872-8847	2007	1					https://link.springer.com/journal/11829		11829		fulltext			serial								P
Arthroskopie	0933-7946	1434-3924	1998	11					https://link.springer.com/journal/142		142		fulltext			serial								P
Artificial Intelligence Review	0269-2821	1573-7462	1986	1					https://link.springer.com/journal/10462		10462		fulltext			serial								P
Artificial Intelligence and Law	0924-8463	1572-8382	1992	1					https://link.springer.com/journal/10506		10506		fulltext			serial								P
Artificial Life and Robotics	1433-5298	1614-7456	1997	1					https://link.springer.com/journal/10015		10015		fulltext			serial								P
Asia Europe Journal	1610-2932	1612-1031	2003	1					https://link.springer.com/journal/10308		10308		fulltext			serial								P
Asia Pacific Education Review	1598-1037	1876-407X	2000	1					https://link.springer.com/journal/12564		12564		fulltext			serial								P
Asia Pacific Journal of Management	0217-4561	1572-9958	1983	1					https://link.springer.com/journal/10490		10490		fulltext			serial								P
Asia-Pacific Journal of Atmospheric Sciences	1976-7633	1976-7951	2010	46					https://link.springer.com/journal/13143		13143		fulltext			serial								P
